transaction_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,failure_reason,retry_count,strategy_id,action,delay_hours,amount_to_average_ratio,is_high_value_transaction,is_late_night,customer_success_category,recovered
TXN_0005210,LOW_RELIABILITY,0.6,5942.94,5478.27,CARD,12,TECHNICAL_ERROR,0,WAIT,WAIT,12.0,0.9218114266676091,0,0,LOW,0
TXN_0005219,LOW_RELIABILITY,0.36,4254.64,4200.1,UPI,5,USER_ABANDONMENT,0,RETRY_30_MIN,RETRY,0.5,0.9871810540962338,0,1,LOW,0
TXN_0005219,LOW_RELIABILITY,0.36,4254.64,4200.1,UPI,5,USER_ABANDONMENT,0,RETRY_6_HOURS,RETRY,6.0,0.9871810540962338,0,1,LOW,0
TXN_0005219,LOW_RELIABILITY,0.36,4254.64,4200.1,UPI,5,USER_ABANDONMENT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.9871810540962338,0,1,LOW,1
TXN_0005219,LOW_RELIABILITY,0.36,4254.64,4200.1,UPI,5,USER_ABANDONMENT,0,WAIT,WAIT,12.0,0.9871810540962338,0,1,LOW,0
TXN_0005224,LOW_RELIABILITY,0.36,4254.64,5653.68,UPI,17,TEMPORARY_BANK_ERROR,1,RETRY_30_MIN,RETRY,0.5,1.3288268807701709,0,0,LOW,1
TXN_0005224,LOW_RELIABILITY,0.36,4254.64,5653.68,UPI,17,TEMPORARY_BANK_ERROR,1,RETRY_6_HOURS,RETRY,6.0,1.3288268807701709,0,0,LOW,1
TXN_0005224,LOW_RELIABILITY,0.36,4254.64,5653.68,UPI,17,TEMPORARY_BANK_ERROR,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.3288268807701709,0,0,LOW,1
TXN_0005224,LOW_RELIABILITY,0.36,4254.64,5653.68,UPI,17,TEMPORARY_BANK_ERROR,1,WAIT,WAIT,12.0,1.3288268807701709,0,0,LOW,0
TXN_0005226,LOW_RELIABILITY,0.36,4254.64,4806.1,CARD,23,USER_ABANDONMENT,1,RETRY_30_MIN,RETRY,0.5,1.129613786360303,0,0,LOW,1
TXN_0005226,LOW_RELIABILITY,0.36,4254.64,4806.1,CARD,23,USER_ABANDONMENT,1,RETRY_6_HOURS,RETRY,6.0,1.129613786360303,0,0,LOW,0
TXN_0005226,LOW_RELIABILITY,0.36,4254.64,4806.1,CARD,23,USER_ABANDONMENT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.129613786360303,0,0,LOW,0
TXN_0005226,LOW_RELIABILITY,0.36,4254.64,4806.1,CARD,23,USER_ABANDONMENT,1,WAIT,WAIT,12.0,1.129613786360303,0,0,LOW,0
TXN_0005227,LOW_RELIABILITY,0.36,4254.64,5657.14,UPI,11,USER_ABANDONMENT,0,RETRY_30_MIN,RETRY,0.5,1.3296401105616455,0,0,LOW,0
TXN_0005227,LOW_RELIABILITY,0.36,4254.64,5657.14,UPI,11,USER_ABANDONMENT,0,RETRY_6_HOURS,RETRY,6.0,1.3296401105616455,0,0,LOW,0
TXN_0005227,LOW_RELIABILITY,0.36,4254.64,5657.14,UPI,11,USER_ABANDONMENT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.3296401105616455,0,0,LOW,1
TXN_0005227,LOW_RELIABILITY,0.36,4254.64,5657.14,UPI,11,USER_ABANDONMENT,0,WAIT,WAIT,12.0,1.3296401105616455,0,0,LOW,0
TXN_0005230,LOW_RELIABILITY,0.36,4254.64,4269.6,UPI,21,INSUFFICIENT_FUNDS,2,RETRY_30_MIN,RETRY,0.5,1.0035161611793242,0,0,LOW,0
TXN_0005230,LOW_RELIABILITY,0.36,4254.64,4269.6,UPI,21,INSUFFICIENT_FUNDS,2,RETRY_6_HOURS,RETRY,6.0,1.0035161611793242,0,0,LOW,1
TXN_0005230,LOW_RELIABILITY,0.36,4254.64,4269.6,UPI,21,INSUFFICIENT_FUNDS,2,PAYMENT_LINK,PAYMENT_LINK,1.0,1.0035161611793242,0,0,LOW,0
TXN_0005230,LOW_RELIABILITY,0.36,4254.64,4269.6,UPI,21,INSUFFICIENT_FUNDS,2,WAIT,WAIT,12.0,1.0035161611793242,0,0,LOW,0
TXN_0005231,LOW_RELIABILITY,0.36,4254.64,4353.12,CARD,20,TECHNICAL_ERROR,3,RETRY_30_MIN,RETRY,0.5,1.023146494180471,0,0,LOW,0
TXN_0005231,LOW_RELIABILITY,0.36,4254.64,4353.12,CARD,20,TECHNICAL_ERROR,3,RETRY_6_HOURS,RETRY,6.0,1.023146494180471,0,0,LOW,0
TXN_0005231,LOW_RELIABILITY,0.36,4254.64,4353.12,CARD,20,TECHNICAL_ERROR,3,PAYMENT_LINK,PAYMENT_LINK,1.0,1.023146494180471,0,0,LOW,0
TXN_0005231,LOW_RELIABILITY,0.36,4254.64,4353.12,CARD,20,TECHNICAL_ERROR,3,WAIT,WAIT,12.0,1.023146494180471,0,0,LOW,0
TXN_0005256,MEDIUM_RELIABILITY,0.72,7385.28,9438.88,CARD,10,USER_ABANDONMENT,1,RETRY_30_MIN,RETRY,0.5,1.2780666406690064,0,0,MEDIUM,0
TXN_0005256,MEDIUM_RELIABILITY,0.72,7385.28,9438.88,CARD,10,USER_ABANDONMENT,1,RETRY_6_HOURS,RETRY,6.0,1.2780666406690064,0,0,MEDIUM,0
TXN_0005256,MEDIUM_RELIABILITY,0.72,7385.28,9438.88,CARD,10,USER_ABANDONMENT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.2780666406690064,0,0,MEDIUM,1
TXN_0005256,MEDIUM_RELIABILITY,0.72,7385.28,9438.88,CARD,10,USER_ABANDONMENT,1,WAIT,WAIT,12.0,1.2780666406690064,0,0,MEDIUM,0
TXN_0005257,MEDIUM_RELIABILITY,0.72,7385.28,6275.62,CARD,10,USER_ABANDONMENT,3,RETRY_30_MIN,RETRY,0.5,0.8497470644308679,0,0,MEDIUM,1
TXN_0005257,MEDIUM_RELIABILITY,0.72,7385.28,6275.62,CARD,10,USER_ABANDONMENT,3,RETRY_6_HOURS,RETRY,6.0,0.8497470644308679,0,0,MEDIUM,1
TXN_0005257,MEDIUM_RELIABILITY,0.72,7385.28,6275.62,CARD,10,USER_ABANDONMENT,3,PAYMENT_LINK,PAYMENT_LINK,1.0,0.8497470644308679,0,0,MEDIUM,0
TXN_0005257,MEDIUM_RELIABILITY,0.72,7385.28,6275.62,CARD,10,USER_ABANDONMENT,3,WAIT,WAIT,12.0,0.8497470644308679,0,0,MEDIUM,0
TXN_0005260,MEDIUM_RELIABILITY,0.72,7385.28,3149.88,NET_BANKING,1,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,0.4265078642922137,0,1,MEDIUM,1
TXN_0005260,MEDIUM_RELIABILITY,0.72,7385.28,3149.88,NET_BANKING,1,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,0.4265078642922137,0,1,MEDIUM,1
TXN_0005260,MEDIUM_RELIABILITY,0.72,7385.28,3149.88,NET_BANKING,1,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.4265078642922137,0,1,MEDIUM,0
TXN_0005260,MEDIUM_RELIABILITY,0.72,7385.28,3149.88,NET_BANKING,1,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,0.4265078642922137,0,1,MEDIUM,1
TXN_0005263,MEDIUM_RELIABILITY,0.72,7385.28,3178.75,UPI,20,TECHNICAL_ERROR,0,RETRY_30_MIN,RETRY,0.5,0.4304169916374193,0,0,MEDIUM,0
TXN_0005263,MEDIUM_RELIABILITY,0.72,7385.28,3178.75,UPI,20,TECHNICAL_ERROR,0,RETRY_6_HOURS,RETRY,6.0,0.4304169916374193,0,0,MEDIUM,0
TXN_0005263,MEDIUM_RELIABILITY,0.72,7385.28,3178.75,UPI,20,TECHNICAL_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.4304169916374193,0,0,MEDIUM,0
TXN_0005263,MEDIUM_RELIABILITY,0.72,7385.28,3178.75,UPI,20,TECHNICAL_ERROR,0,WAIT,WAIT,12.0,0.4304169916374193,0,0,MEDIUM,0
TXN_0005268,MEDIUM_RELIABILITY,0.66,3495.26,2735.24,UPI,12,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,0.7825569485531834,0,0,MEDIUM,1
TXN_0005268,MEDIUM_RELIABILITY,0.66,3495.26,2735.24,UPI,12,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,0.7825569485531834,0,0,MEDIUM,1
TXN_0005268,MEDIUM_RELIABILITY,0.66,3495.26,2735.24,UPI,12,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7825569485531834,0,0,MEDIUM,0
TXN_0005268,MEDIUM_RELIABILITY,0.66,3495.26,2735.24,UPI,12,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,0.7825569485531834,0,0,MEDIUM,1
TXN_0005275,MEDIUM_RELIABILITY,0.77,8011.87,3219.04,UPI,14,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,RETRY,0.5,0.4017838532078029,0,0,MEDIUM,1
TXN_0005275,MEDIUM_RELIABILITY,0.77,8011.87,3219.04,UPI,14,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,RETRY,6.0,0.4017838532078029,0,0,MEDIUM,1
TXN_0005275,MEDIUM_RELIABILITY,0.77,8011.87,3219.04,UPI,14,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.4017838532078029,0,0,MEDIUM,1
TXN_0005275,MEDIUM_RELIABILITY,0.77,8011.87,3219.04,UPI,14,INSUFFICIENT_FUNDS,1,WAIT,WAIT,12.0,0.4017838532078029,0,0,MEDIUM,1
TXN_0005276,MEDIUM_RELIABILITY,0.77,8011.87,7972.46,WALLET,14,NETWORK_TIMEOUT,2,RETRY_30_MIN,RETRY,0.5,0.9950810484942966,0,0,MEDIUM,1
TXN_0005276,MEDIUM_RELIABILITY,0.77,8011.87,7972.46,WALLET,14,NETWORK_TIMEOUT,2,RETRY_6_HOURS,RETRY,6.0,0.9950810484942966,0,0,MEDIUM,0
TXN_0005276,MEDIUM_RELIABILITY,0.77,8011.87,7972.46,WALLET,14,NETWORK_TIMEOUT,2,PAYMENT_LINK,PAYMENT_LINK,1.0,0.9950810484942966,0,0,MEDIUM,0
TXN_0005276,MEDIUM_RELIABILITY,0.77,8011.87,7972.46,WALLET,14,NETWORK_TIMEOUT,2,WAIT,WAIT,12.0,0.9950810484942966,0,0,MEDIUM,1
TXN_0005278,MEDIUM_RELIABILITY,0.77,8011.87,6615.35,CARD,0,TEMPORARY_BANK_ERROR,0,RETRY_30_MIN,RETRY,0.5,0.8256936270808188,0,1,MEDIUM,0
TXN_0005278,MEDIUM_RELIABILITY,0.77,8011.87,6615.35,CARD,0,TEMPORARY_BANK_ERROR,0,RETRY_6_HOURS,RETRY,6.0,0.8256936270808188,0,1,MEDIUM,1
TXN_0005278,MEDIUM_RELIABILITY,0.77,8011.87,6615.35,CARD,0,TEMPORARY_BANK_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.8256936270808188,0,1,MEDIUM,1
TXN_0005278,MEDIUM_RELIABILITY,0.77,8011.87,6615.35,CARD,0,TEMPORARY_BANK_ERROR,0,WAIT,WAIT,12.0,0.8256936270808188,0,1,MEDIUM,1
TXN_0005283,MEDIUM_RELIABILITY,0.77,8011.87,9248.81,NET_BANKING,17,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,1.1543884261726662,0,0,MEDIUM,1
TXN_0005283,MEDIUM_RELIABILITY,0.77,8011.87,9248.81,NET_BANKING,17,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,1.1543884261726662,0,0,MEDIUM,1
TXN_0005283,MEDIUM_RELIABILITY,0.77,8011.87,9248.81,NET_BANKING,17,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.1543884261726662,0,0,MEDIUM,1
TXN_0005283,MEDIUM_RELIABILITY,0.77,8011.87,9248.81,NET_BANKING,17,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,1.1543884261726662,0,0,MEDIUM,1
TXN_0005297,MEDIUM_RELIABILITY,0.84,6350.7,12777.42,UPI,10,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,2.0119703339789314,1,0,HIGH,1
TXN_0005297,MEDIUM_RELIABILITY,0.84,6350.7,12777.42,UPI,10,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,2.0119703339789314,1,0,HIGH,0
TXN_0005297,MEDIUM_RELIABILITY,0.84,6350.7,12777.42,UPI,10,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,2.0119703339789314,1,0,HIGH,0
TXN_0005297,MEDIUM_RELIABILITY,0.84,6350.7,12777.42,UPI,10,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,2.0119703339789314,1,0,HIGH,1
TXN_0005298,MEDIUM_RELIABILITY,0.84,6350.7,3826.7,UPI,1,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,0.6025634969373455,0,1,HIGH,0
TXN_0005298,MEDIUM_RELIABILITY,0.84,6350.7,3826.7,UPI,1,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,0.6025634969373455,0,1,HIGH,1
TXN_0005298,MEDIUM_RELIABILITY,0.84,6350.7,3826.7,UPI,1,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.6025634969373455,0,1,HIGH,1
TXN_0005298,MEDIUM_RELIABILITY,0.84,6350.7,3826.7,UPI,1,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,0.6025634969373455,0,1,HIGH,1
TXN_0005299,MEDIUM_RELIABILITY,0.84,6350.7,3504.52,CARD,18,TECHNICAL_ERROR,1,RETRY_30_MIN,RETRY,0.5,0.5518320815028265,0,0,HIGH,1
TXN_0005299,MEDIUM_RELIABILITY,0.84,6350.7,3504.52,CARD,18,TECHNICAL_ERROR,1,RETRY_6_HOURS,RETRY,6.0,0.5518320815028265,0,0,HIGH,1
TXN_0005299,MEDIUM_RELIABILITY,0.84,6350.7,3504.52,CARD,18,TECHNICAL_ERROR,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.5518320815028265,0,0,HIGH,1
TXN_0005299,MEDIUM_RELIABILITY,0.84,6350.7,3504.52,CARD,18,TECHNICAL_ERROR,1,WAIT,WAIT,12.0,0.5518320815028265,0,0,HIGH,1
TXN_0005300,MEDIUM_RELIABILITY,0.84,6350.7,4433.13,CARD,10,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,0.698053757853465,0,0,HIGH,0
TXN_0005300,MEDIUM_RELIABILITY,0.84,6350.7,4433.13,CARD,10,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,0.698053757853465,0,0,HIGH,1
TXN_0005300,MEDIUM_RELIABILITY,0.84,6350.7,4433.13,CARD,10,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.698053757853465,0,0,HIGH,1
TXN_0005300,MEDIUM_RELIABILITY,0.84,6350.7,4433.13,CARD,10,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,0.698053757853465,0,0,HIGH,1
TXN_0005308,MEDIUM_RELIABILITY,0.84,6350.7,8633.17,CARD,16,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,1.3594044750972334,0,0,HIGH,1
TXN_0005308,MEDIUM_RELIABILITY,0.84,6350.7,8633.17,CARD,16,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,1.3594044750972334,0,0,HIGH,0
TXN_0005308,MEDIUM_RELIABILITY,0.84,6350.7,8633.17,CARD,16,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.3594044750972334,0,0,HIGH,1
TXN_0005308,MEDIUM_RELIABILITY,0.84,6350.7,8633.17,CARD,16,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,1.3594044750972334,0,0,HIGH,1
TXN_0005311,MEDIUM_RELIABILITY,0.7,731.81,1297.75,NET_BANKING,4,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,RETRY,0.5,1.7733428075593394,0,1,MEDIUM,0
TXN_0005311,MEDIUM_RELIABILITY,0.7,731.81,1297.75,NET_BANKING,4,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,RETRY,6.0,1.7733428075593394,0,1,MEDIUM,1
TXN_0005311,MEDIUM_RELIABILITY,0.7,731.81,1297.75,NET_BANKING,4,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.7733428075593394,0,1,MEDIUM,1
TXN_0005311,MEDIUM_RELIABILITY,0.7,731.81,1297.75,NET_BANKING,4,INSUFFICIENT_FUNDS,1,WAIT,WAIT,12.0,1.7733428075593394,0,1,MEDIUM,1
TXN_0005332,HIGH_RELIABILITY,0.98,8405.12,7769.64,CARD,23,USER_ABANDONMENT,0,RETRY_30_MIN,RETRY,0.5,0.92439370288586,0,0,HIGH,0
TXN_0005332,HIGH_RELIABILITY,0.98,8405.12,7769.64,CARD,23,USER_ABANDONMENT,0,RETRY_6_HOURS,RETRY,6.0,0.92439370288586,0,0,HIGH,1
TXN_0005332,HIGH_RELIABILITY,0.98,8405.12,7769.64,CARD,23,USER_ABANDONMENT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.92439370288586,0,0,HIGH,1
TXN_0005332,HIGH_RELIABILITY,0.98,8405.12,7769.64,CARD,23,USER_ABANDONMENT,0,WAIT,WAIT,12.0,0.92439370288586,0,0,HIGH,1
TXN_0005333,HIGH_RELIABILITY,0.98,8405.12,9011.28,UPI,12,AUTHENTICATION_FAILURE,0,RETRY_30_MIN,RETRY,0.5,1.0721179471560192,0,0,HIGH,1
TXN_0005333,HIGH_RELIABILITY,0.98,8405.12,9011.28,UPI,12,AUTHENTICATION_FAILURE,0,RETRY_6_HOURS,RETRY,6.0,1.0721179471560192,0,0,HIGH,1
TXN_0005333,HIGH_RELIABILITY,0.98,8405.12,9011.28,UPI,12,AUTHENTICATION_FAILURE,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.0721179471560192,0,0,HIGH,0
TXN_0005333,HIGH_RELIABILITY,0.98,8405.12,9011.28,UPI,12,AUTHENTICATION_FAILURE,0,WAIT,WAIT,12.0,1.0721179471560192,0,0,HIGH,1
TXN_0005345,MEDIUM_RELIABILITY,0.86,8088.44,5758.28,UPI,12,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,0.7119147820840607,0,0,HIGH,1
TXN_0005345,MEDIUM_RELIABILITY,0.86,8088.44,5758.28,UPI,12,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,0.7119147820840607,0,0,HIGH,1
TXN_0005345,MEDIUM_RELIABILITY,0.86,8088.44,5758.28,UPI,12,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.7119147820840607,0,0,HIGH,1
TXN_0005345,MEDIUM_RELIABILITY,0.86,8088.44,5758.28,UPI,12,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,0.7119147820840607,0,0,HIGH,1
TXN_0005350,MEDIUM_RELIABILITY,0.86,8088.44,8266.4,NET_BANKING,13,INSUFFICIENT_FUNDS,0,RETRY_30_MIN,RETRY,0.5,1.0220017704279194,0,0,HIGH,1
TXN_0005350,MEDIUM_RELIABILITY,0.86,8088.44,8266.4,NET_BANKING,13,INSUFFICIENT_FUNDS,0,RETRY_6_HOURS,RETRY,6.0,1.0220017704279194,0,0,HIGH,1
TXN_0005350,MEDIUM_RELIABILITY,0.86,8088.44,8266.4,NET_BANKING,13,INSUFFICIENT_FUNDS,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.0220017704279194,0,0,HIGH,0
TXN_0005350,MEDIUM_RELIABILITY,0.86,8088.44,8266.4,NET_BANKING,13,INSUFFICIENT_FUNDS,0,WAIT,WAIT,12.0,1.0220017704279194,0,0,HIGH,0
TXN_0005354,MEDIUM_RELIABILITY,0.86,8088.44,9018.82,NET_BANKING,3,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,1.1150258887993234,0,1,HIGH,1
TXN_0005354,MEDIUM_RELIABILITY,0.86,8088.44,9018.82,NET_BANKING,3,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,1.1150258887993234,0,1,HIGH,1
TXN_0005354,MEDIUM_RELIABILITY,0.86,8088.44,9018.82,NET_BANKING,3,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.1150258887993234,0,1,HIGH,1
TXN_0005354,MEDIUM_RELIABILITY,0.86,8088.44,9018.82,NET_BANKING,3,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,1.1150258887993234,0,1,HIGH,0
TXN_0005359,HIGH_RELIABILITY,0.99,5909.97,922.34,CARD,13,TECHNICAL_ERROR,0,RETRY_30_MIN,RETRY,0.5,0.15606509000891713,0,0,HIGH,1
TXN_0005359,HIGH_RELIABILITY,0.99,5909.97,922.34,CARD,13,TECHNICAL_ERROR,0,RETRY_6_HOURS,RETRY,6.0,0.15606509000891713,0,0,HIGH,1
TXN_0005359,HIGH_RELIABILITY,0.99,5909.97,922.34,CARD,13,TECHNICAL_ERROR,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.15606509000891713,0,0,HIGH,1
TXN_0005359,HIGH_RELIABILITY,0.99,5909.97,922.34,CARD,13,TECHNICAL_ERROR,0,WAIT,WAIT,12.0,0.15606509000891713,0,0,HIGH,0
TXN_0005380,LOW_RELIABILITY,0.49,4467.04,5991.49,NET_BANKING,11,AUTHENTICATION_FAILURE,1,RETRY_30_MIN,RETRY,0.5,1.341266252372936,0,0,LOW,1
TXN_0005380,LOW_RELIABILITY,0.49,4467.04,5991.49,NET_BANKING,11,AUTHENTICATION_FAILURE,1,RETRY_6_HOURS,RETRY,6.0,1.341266252372936,0,0,LOW,1
TXN_0005380,LOW_RELIABILITY,0.49,4467.04,5991.49,NET_BANKING,11,AUTHENTICATION_FAILURE,1,PAYMENT_LINK,PAYMENT_LINK,1.0,1.341266252372936,0,0,LOW,0
TXN_0005380,LOW_RELIABILITY,0.49,4467.04,5991.49,NET_BANKING,11,AUTHENTICATION_FAILURE,1,WAIT,WAIT,12.0,1.341266252372936,0,0,LOW,1
TXN_0005382,LOW_RELIABILITY,0.49,4467.04,4449.77,CARD,15,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,0.996133905225832,0,0,LOW,1
TXN_0005382,LOW_RELIABILITY,0.49,4467.04,4449.77,CARD,15,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,0.996133905225832,0,0,LOW,1
TXN_0005382,LOW_RELIABILITY,0.49,4467.04,4449.77,CARD,15,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,0.996133905225832,0,0,LOW,0
TXN_0005382,LOW_RELIABILITY,0.49,4467.04,4449.77,CARD,15,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,0.996133905225832,0,0,LOW,1
TXN_0005393,MEDIUM_RELIABILITY,0.84,9848.79,2780.54,UPI,22,TEMPORARY_BANK_ERROR,2,RETRY_30_MIN,RETRY,0.5,0.2823230061763932,0,0,HIGH,0
TXN_0005393,MEDIUM_RELIABILITY,0.84,9848.79,2780.54,UPI,22,TEMPORARY_BANK_ERROR,2,RETRY_6_HOURS,RETRY,6.0,0.2823230061763932,0,0,HIGH,1
TXN_0005393,MEDIUM_RELIABILITY,0.84,9848.79,2780.54,UPI,22,TEMPORARY_BANK_ERROR,2,PAYMENT_LINK,PAYMENT_LINK,1.0,0.2823230061763932,0,0,HIGH,1
TXN_0005393,MEDIUM_RELIABILITY,0.84,9848.79,2780.54,UPI,22,TEMPORARY_BANK_ERROR,2,WAIT,WAIT,12.0,0.2823230061763932,0,0,HIGH,1
TXN_0005396,MEDIUM_RELIABILITY,0.82,4468.78,6074.18,CARD,12,NETWORK_TIMEOUT,0,RETRY_30_MIN,RETRY,0.5,1.3592479379159415,0,0,HIGH,0
TXN_0005396,MEDIUM_RELIABILITY,0.82,4468.78,6074.18,CARD,12,NETWORK_TIMEOUT,0,RETRY_6_HOURS,RETRY,6.0,1.3592479379159415,0,0,HIGH,1
TXN_0005396,MEDIUM_RELIABILITY,0.82,4468.78,6074.18,CARD,12,NETWORK_TIMEOUT,0,PAYMENT_LINK,PAYMENT_LINK,1.0,1.3592479379159415,0,0,HIGH,1
TXN_0005396,MEDIUM_RELIABILITY,0.82,4468.78,6074.18,CARD,12,NETWORK_TIMEOUT,0,WAIT,WAIT,12.0,1.3592479379159415,0,0,HIGH,1
TXN_0005397,MEDIUM_RELIABILITY,0.82,4468.78,3811.36,UPI,8,USER_ABANDONMENT,2,RETRY_30_MIN,RETRY,0.5,0.852886022583345,0,0,HIGH,1
TXN_0005397,MEDIUM_RELIABILITY,0.82,4468.78,3811.36,UPI,8,USER_ABANDONMENT,2,RETRY_6_HOURS,RETRY,6.0,0.852886022583345,0,0,HIGH,1
TXN_0005397,MEDIUM_RELIABILITY,0.82,4468.78,3811.36,UPI,8,USER_ABANDONMENT,2,PAYMENT_LINK,PAYMENT_LINK,1.0,0.852886022583345,0,0,HIGH,1
TXN_0005397,MEDIUM_RELIABILITY,0.82,4468.78,3811.36,UPI,8,USER_ABANDONMENT,2,WAIT,WAIT,12.0,0.852886022583345,0,0,HIGH,1
TXN_0005403,LOW_RELIABILITY,0.47,5215.56,3133.31,UPI,6,NETWORK_TIMEOUT,1,RETRY_30_MIN,RETRY,0.5,0.6007619507780564,0,0,LOW,0
TXN_0005403,LOW_RELIABILITY,0.47,5215.56,3133.31,UPI,6,NETWORK_TIMEOUT,1,RETRY_6_HOURS,RETRY,6.0,0.6007619507780564,0,0,LOW,0
TXN_0005403,LOW_RELIABILITY,0.47,5215.56,3133.31,UPI,6,NETWORK_TIMEOUT,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.6007619507780564,0,0,LOW,0
TXN_0005403,LOW_RELIABILITY,0.47,5215.56,3133.31,UPI,6,NETWORK_TIMEOUT,1,WAIT,WAIT,12.0,0.6007619507780564,0,0,LOW,1
TXN_0005404,LOW_RELIABILITY,0.47,5215.56,1555.73,NET_BANKING,20,INSUFFICIENT_FUNDS,1,RETRY_30_MIN,RETRY,0.5,0.2982862818182515,0,0,LOW,1
TXN_0005404,LOW_RELIABILITY,0.47,5215.56,1555.73,NET_BANKING,20,INSUFFICIENT_FUNDS,1,RETRY_6_HOURS,RETRY,6.0,0.2982862818182515,0,0,LOW,1
TXN_0005404,LOW_RELIABILITY,0.47,5215.56,1555.73,NET_BANKING,20,INSUFFICIENT_FUNDS,1,PAYMENT_LINK,PAYMENT_LINK,1.0,0.2982862818182515,0,0,LOW,0
TXN_0005404,LOW_RELIABILITY,0.47,5215.56,1555.73,NET_BANKING,20,INSUFFICIENT_FUNDS,1,WAIT,WAIT,12.0,0.2982862818182515,0,0,LOW,1
TXN_0005411,LOW_RELIABILITY,0.47,5215.56,6256.34,UPI,0,USER_ABANDONMENT,1,RETRY_30_MIN,RETRY,0.5,1.1995528763929473,0,1,LOW,1
TXN_0005411,LOW_RELIABILITY,0.47,5215.56,6256.34,UPI,0,USER_ABANDONMENT,1,RETRY_6_HOURS,RETRY,6.0,1.1995528763929473,0,1,LOW,1
