transaction_id,customer_id,customer_segment,historical_success_rate,average_transaction_amount,amount,payment_method,transaction_hour,status,failure_reason,retry_count
TXN_0005113,CUST_00506,LOW_RELIABILITY,0.41,6916.14,4924.32,UPI,0,FAILED,USER_ABANDONMENT,0
TXN_0005114,CUST_00506,LOW_RELIABILITY,0.41,6916.14,4359.76,CARD,10,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005117,CUST_00506,LOW_RELIABILITY,0.41,6916.14,7983.3,UPI,10,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005118,CUST_00506,LOW_RELIABILITY,0.41,6916.14,8860.02,CARD,5,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005120,CUST_00506,LOW_RELIABILITY,0.41,6916.14,5074.53,UPI,8,FAILED,TECHNICAL_ERROR,0
TXN_0005122,CUST_00507,MEDIUM_RELIABILITY,0.86,874.55,918.03,UPI,13,FAILED,NETWORK_TIMEOUT,0
TXN_0005123,CUST_00507,MEDIUM_RELIABILITY,0.86,874.55,1202.0,UPI,19,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005132,CUST_00507,MEDIUM_RELIABILITY,0.86,874.55,856.67,NET_BANKING,5,FAILED,NETWORK_TIMEOUT,0
TXN_0005133,CUST_00507,MEDIUM_RELIABILITY,0.86,874.55,880.19,UPI,16,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005134,CUST_00507,MEDIUM_RELIABILITY,0.86,874.55,924.68,UPI,23,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005136,CUST_00508,LOW_RELIABILITY,0.55,6491.69,4088.75,CARD,5,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005141,CUST_00508,LOW_RELIABILITY,0.55,6491.69,5874.18,CARD,12,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005142,CUST_00508,LOW_RELIABILITY,0.55,6491.69,7702.86,UPI,10,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005144,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,3349.73,UPI,12,FAILED,TECHNICAL_ERROR,2
TXN_0005150,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,5549.17,CARD,6,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005152,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,2594.76,UPI,6,FAILED,NETWORK_TIMEOUT,0
TXN_0005153,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,5307.42,UPI,19,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0005156,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,5971.88,CARD,3,FAILED,USER_ABANDONMENT,0
TXN_0005158,CUST_00509,MEDIUM_RELIABILITY,0.69,5895.48,5210.53,CARD,19,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005159,CUST_00510,MEDIUM_RELIABILITY,0.85,822.49,1175.35,CARD,6,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005161,CUST_00510,MEDIUM_RELIABILITY,0.85,822.49,1294.37,CARD,23,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005168,CUST_00511,LOW_RELIABILITY,0.55,2221.97,2986.18,WALLET,19,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005169,CUST_00511,LOW_RELIABILITY,0.55,2221.97,2727.04,UPI,14,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005174,CUST_00511,LOW_RELIABILITY,0.55,2221.97,3286.0,NET_BANKING,6,FAILED,INSUFFICIENT_FUNDS,2
TXN_0005177,CUST_00511,LOW_RELIABILITY,0.55,2221.97,1293.33,NET_BANKING,12,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005178,CUST_00511,LOW_RELIABILITY,0.55,2221.97,3807.5,CARD,3,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005196,CUST_00513,MEDIUM_RELIABILITY,0.86,5005.04,6042.52,UPI,21,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005200,CUST_00513,MEDIUM_RELIABILITY,0.86,5005.04,3470.85,CARD,3,FAILED,NETWORK_TIMEOUT,0
TXN_0005204,CUST_00514,LOW_RELIABILITY,0.6,5942.94,273.6,NET_BANKING,23,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005207,CUST_00514,LOW_RELIABILITY,0.6,5942.94,10849.95,CARD,9,FAILED,NETWORK_TIMEOUT,1
TXN_0005208,CUST_00514,LOW_RELIABILITY,0.6,5942.94,6318.76,CARD,17,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005209,CUST_00514,LOW_RELIABILITY,0.6,5942.94,7891.61,CARD,15,FAILED,NETWORK_TIMEOUT,1
TXN_0005210,CUST_00514,LOW_RELIABILITY,0.6,5942.94,5478.27,CARD,12,FAILED,TECHNICAL_ERROR,0
TXN_0005219,CUST_00516,LOW_RELIABILITY,0.36,4254.64,4200.1,UPI,5,FAILED,USER_ABANDONMENT,0
TXN_0005220,CUST_00516,LOW_RELIABILITY,0.36,4254.64,4311.69,UPI,14,FAILED,NETWORK_TIMEOUT,0
TXN_0005224,CUST_00516,LOW_RELIABILITY,0.36,4254.64,5653.68,UPI,17,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005225,CUST_00516,LOW_RELIABILITY,0.36,4254.64,5738.92,UPI,15,FAILED,USER_ABANDONMENT,0
TXN_0005226,CUST_00516,LOW_RELIABILITY,0.36,4254.64,4806.1,CARD,23,FAILED,USER_ABANDONMENT,1
TXN_0005227,CUST_00516,LOW_RELIABILITY,0.36,4254.64,5657.14,UPI,11,FAILED,USER_ABANDONMENT,0
TXN_0005229,CUST_00516,LOW_RELIABILITY,0.36,4254.64,6300.15,WALLET,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005230,CUST_00516,LOW_RELIABILITY,0.36,4254.64,4269.6,UPI,21,FAILED,INSUFFICIENT_FUNDS,2
TXN_0005231,CUST_00516,LOW_RELIABILITY,0.36,4254.64,4353.12,CARD,20,FAILED,TECHNICAL_ERROR,3
TXN_0005232,CUST_00516,LOW_RELIABILITY,0.36,4254.64,3802.64,UPI,3,FAILED,USER_ABANDONMENT,0
TXN_0005251,CUST_00518,HIGH_RELIABILITY,0.89,10748.04,642.92,UPI,19,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005256,CUST_00519,MEDIUM_RELIABILITY,0.72,7385.28,9438.88,CARD,10,FAILED,USER_ABANDONMENT,1
TXN_0005257,CUST_00519,MEDIUM_RELIABILITY,0.72,7385.28,6275.62,CARD,10,FAILED,USER_ABANDONMENT,3
TXN_0005260,CUST_00519,MEDIUM_RELIABILITY,0.72,7385.28,3149.88,NET_BANKING,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005263,CUST_00519,MEDIUM_RELIABILITY,0.72,7385.28,3178.75,UPI,20,FAILED,TECHNICAL_ERROR,0
TXN_0005265,CUST_00520,MEDIUM_RELIABILITY,0.66,3495.26,748.63,CARD,19,FAILED,NETWORK_TIMEOUT,1
TXN_0005266,CUST_00520,MEDIUM_RELIABILITY,0.66,3495.26,1424.46,CARD,5,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005268,CUST_00520,MEDIUM_RELIABILITY,0.66,3495.26,2735.24,UPI,12,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005269,CUST_00520,MEDIUM_RELIABILITY,0.66,3495.26,6280.33,CARD,14,FAILED,NETWORK_TIMEOUT,0
TXN_0005272,CUST_00520,MEDIUM_RELIABILITY,0.66,3495.26,4274.2,UPI,15,FAILED,NETWORK_TIMEOUT,0
TXN_0005275,CUST_00521,MEDIUM_RELIABILITY,0.77,8011.87,3219.04,UPI,14,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005276,CUST_00521,MEDIUM_RELIABILITY,0.77,8011.87,7972.46,WALLET,14,FAILED,NETWORK_TIMEOUT,2
TXN_0005278,CUST_00521,MEDIUM_RELIABILITY,0.77,8011.87,6615.35,CARD,0,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005283,CUST_00521,MEDIUM_RELIABILITY,0.77,8011.87,9248.81,NET_BANKING,17,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005289,CUST_00522,HIGH_RELIABILITY,0.92,9762.48,7278.03,CARD,16,FAILED,INSUFFICIENT_FUNDS,2
TXN_0005297,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,12777.42,UPI,10,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005298,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,3826.7,UPI,1,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005299,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,3504.52,CARD,18,FAILED,TECHNICAL_ERROR,1
TXN_0005300,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,4433.13,CARD,10,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005308,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,8633.17,CARD,16,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005309,CUST_00523,MEDIUM_RELIABILITY,0.84,6350.7,4252.85,CARD,5,FAILED,NETWORK_TIMEOUT,0
TXN_0005311,CUST_00524,MEDIUM_RELIABILITY,0.7,731.81,1297.75,NET_BANKING,4,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005332,CUST_00526,HIGH_RELIABILITY,0.98,8405.12,7769.64,CARD,23,FAILED,USER_ABANDONMENT,0
TXN_0005333,CUST_00526,HIGH_RELIABILITY,0.98,8405.12,9011.28,UPI,12,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005345,CUST_00527,MEDIUM_RELIABILITY,0.86,8088.44,5758.28,UPI,12,FAILED,NETWORK_TIMEOUT,0
TXN_0005350,CUST_00527,MEDIUM_RELIABILITY,0.86,8088.44,8266.4,NET_BANKING,13,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005354,CUST_00527,MEDIUM_RELIABILITY,0.86,8088.44,9018.82,NET_BANKING,3,FAILED,NETWORK_TIMEOUT,0
TXN_0005359,CUST_00528,HIGH_RELIABILITY,0.99,5909.97,922.34,CARD,13,FAILED,TECHNICAL_ERROR,0
TXN_0005374,CUST_00529,LOW_RELIABILITY,0.57,2933.13,1382.61,WALLET,18,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005380,CUST_00530,LOW_RELIABILITY,0.49,4467.04,5991.49,NET_BANKING,11,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005382,CUST_00530,LOW_RELIABILITY,0.49,4467.04,4449.77,CARD,15,FAILED,NETWORK_TIMEOUT,0
TXN_0005393,CUST_00531,MEDIUM_RELIABILITY,0.84,9848.79,2780.54,UPI,22,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005396,CUST_00532,MEDIUM_RELIABILITY,0.82,4468.78,6074.18,CARD,12,FAILED,NETWORK_TIMEOUT,0
TXN_0005397,CUST_00532,MEDIUM_RELIABILITY,0.82,4468.78,3811.36,UPI,8,FAILED,USER_ABANDONMENT,2
TXN_0005403,CUST_00533,LOW_RELIABILITY,0.47,5215.56,3133.31,UPI,6,FAILED,NETWORK_TIMEOUT,1
TXN_0005404,CUST_00533,LOW_RELIABILITY,0.47,5215.56,1555.73,NET_BANKING,20,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005409,CUST_00533,LOW_RELIABILITY,0.47,5215.56,7545.21,WALLET,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005411,CUST_00533,LOW_RELIABILITY,0.47,5215.56,6256.34,UPI,0,FAILED,USER_ABANDONMENT,1
TXN_0005412,CUST_00534,MEDIUM_RELIABILITY,0.7,1549.5,1337.44,UPI,3,FAILED,USER_ABANDONMENT,0
TXN_0005414,CUST_00534,MEDIUM_RELIABILITY,0.7,1549.5,1882.63,UPI,12,FAILED,NETWORK_TIMEOUT,0
TXN_0005419,CUST_00534,MEDIUM_RELIABILITY,0.7,1549.5,888.77,UPI,11,FAILED,TECHNICAL_ERROR,0
TXN_0005423,CUST_00535,MEDIUM_RELIABILITY,0.73,3228.77,4971.25,UPI,14,FAILED,NETWORK_TIMEOUT,0
TXN_0005425,CUST_00536,LOW_RELIABILITY,0.44,1788.53,2018.18,UPI,6,FAILED,NETWORK_TIMEOUT,0
TXN_0005427,CUST_00536,LOW_RELIABILITY,0.44,1788.53,2904.76,CARD,5,FAILED,USER_ABANDONMENT,0
TXN_0005430,CUST_00536,LOW_RELIABILITY,0.44,1788.53,2725.32,UPI,5,FAILED,TECHNICAL_ERROR,0
TXN_0005431,CUST_00536,LOW_RELIABILITY,0.44,1788.53,1590.44,NET_BANKING,14,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005432,CUST_00537,LOW_RELIABILITY,0.36,321.54,235.15,NET_BANKING,9,FAILED,AUTHENTICATION_FAILURE,2
TXN_0005433,CUST_00537,LOW_RELIABILITY,0.36,321.54,160.23,UPI,4,FAILED,NETWORK_TIMEOUT,0
TXN_0005434,CUST_00537,LOW_RELIABILITY,0.36,321.54,250.16,UPI,18,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0005438,CUST_00537,LOW_RELIABILITY,0.36,321.54,314.09,UPI,0,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005454,CUST_00539,MEDIUM_RELIABILITY,0.73,6956.65,9118.59,UPI,14,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005458,CUST_00540,HIGH_RELIABILITY,0.9,14299.46,22556.94,UPI,9,FAILED,NETWORK_TIMEOUT,1
TXN_0005469,CUST_00541,HIGH_RELIABILITY,0.97,2251.75,4097.02,UPI,10,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005473,CUST_00541,HIGH_RELIABILITY,0.97,2251.75,3276.19,UPI,0,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005475,CUST_00541,HIGH_RELIABILITY,0.97,2251.75,2531.39,UPI,0,FAILED,TECHNICAL_ERROR,2
TXN_0005481,CUST_00542,MEDIUM_RELIABILITY,0.74,8851.62,10625.19,CARD,12,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005484,CUST_00542,MEDIUM_RELIABILITY,0.74,8851.62,13185.15,WALLET,12,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005498,CUST_00545,LOW_RELIABILITY,0.64,1775.37,956.51,CARD,22,FAILED,NETWORK_TIMEOUT,0
TXN_0005499,CUST_00545,LOW_RELIABILITY,0.64,1775.37,2462.65,CARD,3,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005504,CUST_00545,LOW_RELIABILITY,0.64,1775.37,549.65,UPI,0,FAILED,USER_ABANDONMENT,0
TXN_0005506,CUST_00545,LOW_RELIABILITY,0.64,1775.37,1755.92,CARD,22,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005512,CUST_00546,MEDIUM_RELIABILITY,0.86,6671.64,6984.2,UPI,17,FAILED,NETWORK_TIMEOUT,0
TXN_0005515,CUST_00546,MEDIUM_RELIABILITY,0.86,6671.64,5645.84,NET_BANKING,12,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005517,CUST_00547,MEDIUM_RELIABILITY,0.78,5370.54,8819.76,UPI,2,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005519,CUST_00547,MEDIUM_RELIABILITY,0.78,5370.54,7960.9,CARD,5,FAILED,TECHNICAL_ERROR,0
TXN_0005521,CUST_00547,MEDIUM_RELIABILITY,0.78,5370.54,2423.02,UPI,4,FAILED,TECHNICAL_ERROR,2
TXN_0005535,CUST_00548,MEDIUM_RELIABILITY,0.7,2177.02,2297.26,UPI,5,FAILED,NETWORK_TIMEOUT,0
TXN_0005546,CUST_00549,HIGH_RELIABILITY,0.9,3610.14,3518.09,CARD,18,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005553,CUST_00550,MEDIUM_RELIABILITY,0.82,3826.19,4795.33,WALLET,4,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005558,CUST_00550,MEDIUM_RELIABILITY,0.82,3826.19,4367.63,UPI,3,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005559,CUST_00550,MEDIUM_RELIABILITY,0.82,3826.19,2327.39,UPI,17,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005560,CUST_00551,MEDIUM_RELIABILITY,0.66,9706.47,10340.73,UPI,9,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005564,CUST_00551,MEDIUM_RELIABILITY,0.66,9706.47,8023.8,WALLET,12,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005568,CUST_00551,MEDIUM_RELIABILITY,0.66,9706.47,12374.73,UPI,23,FAILED,USER_ABANDONMENT,0
TXN_0005570,CUST_00551,MEDIUM_RELIABILITY,0.66,9706.47,6439.47,WALLET,13,FAILED,TECHNICAL_ERROR,0
TXN_0005575,CUST_00552,MEDIUM_RELIABILITY,0.84,9313.65,9399.64,CARD,1,FAILED,USER_ABANDONMENT,0
TXN_0005596,CUST_00553,MEDIUM_RELIABILITY,0.87,2152.0,100.0,CARD,16,FAILED,INSUFFICIENT_FUNDS,3
TXN_0005602,CUST_00554,MEDIUM_RELIABILITY,0.74,7703.27,9738.35,UPI,0,FAILED,NETWORK_TIMEOUT,0
TXN_0005604,CUST_00554,MEDIUM_RELIABILITY,0.74,7703.27,1320.72,UPI,16,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005612,CUST_00555,MEDIUM_RELIABILITY,0.8,1962.01,910.77,UPI,22,FAILED,INSUFFICIENT_FUNDS,3
TXN_0005614,CUST_00555,MEDIUM_RELIABILITY,0.8,1962.01,1870.98,NET_BANKING,4,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005620,CUST_00556,MEDIUM_RELIABILITY,0.83,2632.19,2372.42,CARD,22,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005622,CUST_00556,MEDIUM_RELIABILITY,0.83,2632.19,3267.75,CARD,7,FAILED,NETWORK_TIMEOUT,0
TXN_0005624,CUST_00556,MEDIUM_RELIABILITY,0.83,2632.19,3010.89,UPI,7,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005629,CUST_00557,HIGH_RELIABILITY,0.9,8517.64,9588.97,UPI,17,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005640,CUST_00558,HIGH_RELIABILITY,0.95,9121.21,9243.23,NET_BANKING,20,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005646,CUST_00559,HIGH_RELIABILITY,0.89,13284.45,12729.91,UPI,6,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005649,CUST_00560,MEDIUM_RELIABILITY,0.71,1730.39,1827.05,CARD,1,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005653,CUST_00560,MEDIUM_RELIABILITY,0.71,1730.39,523.5,CARD,21,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005659,CUST_00560,MEDIUM_RELIABILITY,0.71,1730.39,3369.01,NET_BANKING,21,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005669,CUST_00562,LOW_RELIABILITY,0.6,5704.71,8230.09,NET_BANKING,8,FAILED,AUTHENTICATION_FAILURE,1
TXN_0005671,CUST_00562,LOW_RELIABILITY,0.6,5704.71,5238.91,CARD,18,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005672,CUST_00562,LOW_RELIABILITY,0.6,5704.71,12818.9,CARD,14,FAILED,NETWORK_TIMEOUT,0
TXN_0005676,CUST_00562,LOW_RELIABILITY,0.6,5704.71,5588.79,UPI,8,FAILED,USER_ABANDONMENT,0
TXN_0005680,CUST_00563,LOW_RELIABILITY,0.54,3945.83,6609.34,UPI,23,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005685,CUST_00563,LOW_RELIABILITY,0.54,3945.83,3540.12,UPI,5,FAILED,NETWORK_TIMEOUT,1
TXN_0005686,CUST_00563,LOW_RELIABILITY,0.54,3945.83,4383.9,CARD,3,FAILED,USER_ABANDONMENT,0
TXN_0005687,CUST_00563,LOW_RELIABILITY,0.54,3945.83,2473.08,CARD,1,FAILED,TECHNICAL_ERROR,1
TXN_0005688,CUST_00563,LOW_RELIABILITY,0.54,3945.83,2372.34,WALLET,0,FAILED,USER_ABANDONMENT,0
TXN_0005691,CUST_00564,LOW_RELIABILITY,0.38,2977.48,1960.58,UPI,8,FAILED,NETWORK_TIMEOUT,0
TXN_0005692,CUST_00564,LOW_RELIABILITY,0.38,2977.48,2211.45,UPI,13,FAILED,USER_ABANDONMENT,0
TXN_0005694,CUST_00564,LOW_RELIABILITY,0.38,2977.48,2228.3,NET_BANKING,2,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005696,CUST_00565,MEDIUM_RELIABILITY,0.73,2967.66,2985.5,UPI,6,FAILED,NETWORK_TIMEOUT,0
TXN_0005701,CUST_00566,LOW_RELIABILITY,0.56,3571.95,5081.78,CARD,18,FAILED,NETWORK_TIMEOUT,2
TXN_0005705,CUST_00566,LOW_RELIABILITY,0.56,3571.95,3453.23,UPI,19,FAILED,NETWORK_TIMEOUT,0
TXN_0005706,CUST_00567,LOW_RELIABILITY,0.37,1697.25,2137.78,UPI,2,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005707,CUST_00567,LOW_RELIABILITY,0.37,1697.25,1300.5,UPI,20,FAILED,TECHNICAL_ERROR,0
TXN_0005709,CUST_00567,LOW_RELIABILITY,0.37,1697.25,3043.94,CARD,14,FAILED,NETWORK_TIMEOUT,0
TXN_0005711,CUST_00567,LOW_RELIABILITY,0.37,1697.25,1959.7,UPI,6,FAILED,NETWORK_TIMEOUT,1
TXN_0005712,CUST_00567,LOW_RELIABILITY,0.37,1697.25,2620.08,CARD,0,FAILED,TEMPORARY_BANK_ERROR,2
TXN_0005713,CUST_00567,LOW_RELIABILITY,0.37,1697.25,1597.36,UPI,0,FAILED,NETWORK_TIMEOUT,0
TXN_0005714,CUST_00567,LOW_RELIABILITY,0.37,1697.25,1251.47,UPI,0,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005716,CUST_00567,LOW_RELIABILITY,0.37,1697.25,1750.5,NET_BANKING,19,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005721,CUST_00568,MEDIUM_RELIABILITY,0.8,1223.24,1666.03,UPI,6,FAILED,TECHNICAL_ERROR,0
TXN_0005729,CUST_00569,LOW_RELIABILITY,0.6,3567.0,2461.28,NET_BANKING,7,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005731,CUST_00569,LOW_RELIABILITY,0.6,3567.0,6373.4,UPI,17,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005732,CUST_00569,LOW_RELIABILITY,0.6,3567.0,3511.15,WALLET,7,FAILED,USER_ABANDONMENT,1
TXN_0005733,CUST_00569,LOW_RELIABILITY,0.6,3567.0,5350.09,NET_BANKING,2,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005734,CUST_00569,LOW_RELIABILITY,0.6,3567.0,2059.59,UPI,19,FAILED,TECHNICAL_ERROR,1
TXN_0005735,CUST_00569,LOW_RELIABILITY,0.6,3567.0,5101.13,CARD,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005737,CUST_00569,LOW_RELIABILITY,0.6,3567.0,4798.95,CARD,8,FAILED,TECHNICAL_ERROR,0
TXN_0005739,CUST_00569,LOW_RELIABILITY,0.6,3567.0,100.0,CARD,14,FAILED,TECHNICAL_ERROR,0
TXN_0005741,CUST_00570,MEDIUM_RELIABILITY,0.76,6127.87,4593.66,UPI,11,FAILED,NETWORK_TIMEOUT,2
TXN_0005744,CUST_00570,MEDIUM_RELIABILITY,0.76,6127.87,5100.93,UPI,12,FAILED,TECHNICAL_ERROR,1
TXN_0005745,CUST_00570,MEDIUM_RELIABILITY,0.76,6127.87,4106.62,NET_BANKING,13,FAILED,USER_ABANDONMENT,0
TXN_0005746,CUST_00570,MEDIUM_RELIABILITY,0.76,6127.87,3532.59,UPI,18,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005748,CUST_00570,MEDIUM_RELIABILITY,0.76,6127.87,8876.83,UPI,22,FAILED,NETWORK_TIMEOUT,0
TXN_0005749,CUST_00571,LOW_RELIABILITY,0.59,2565.1,1886.86,UPI,10,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005750,CUST_00571,LOW_RELIABILITY,0.59,2565.1,2036.75,UPI,20,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005752,CUST_00571,LOW_RELIABILITY,0.59,2565.1,2912.92,CARD,20,FAILED,INSUFFICIENT_FUNDS,3
TXN_0005753,CUST_00571,LOW_RELIABILITY,0.59,2565.1,3033.23,UPI,23,FAILED,TEMPORARY_BANK_ERROR,3
TXN_0005755,CUST_00571,LOW_RELIABILITY,0.59,2565.1,3613.34,UPI,21,FAILED,TECHNICAL_ERROR,1
TXN_0005761,CUST_00572,MEDIUM_RELIABILITY,0.8,5874.45,6400.63,CARD,11,FAILED,USER_ABANDONMENT,2
TXN_0005768,CUST_00572,MEDIUM_RELIABILITY,0.8,5874.45,1623.07,CARD,15,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005781,CUST_00573,HIGH_RELIABILITY,0.91,13300.82,25906.21,UPI,8,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005788,CUST_00574,HIGH_RELIABILITY,0.97,10218.33,15166.76,UPI,1,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005796,CUST_00575,MEDIUM_RELIABILITY,0.84,8739.29,4238.19,UPI,12,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005803,CUST_00575,MEDIUM_RELIABILITY,0.84,8739.29,13322.74,NET_BANKING,21,FAILED,TECHNICAL_ERROR,2
TXN_0005804,CUST_00575,MEDIUM_RELIABILITY,0.84,8739.29,11759.83,NET_BANKING,3,FAILED,TECHNICAL_ERROR,1
TXN_0005815,CUST_00577,LOW_RELIABILITY,0.55,4824.96,8159.9,UPI,17,FAILED,TECHNICAL_ERROR,1
TXN_0005817,CUST_00577,LOW_RELIABILITY,0.55,4824.96,2343.26,UPI,22,FAILED,USER_ABANDONMENT,0
TXN_0005818,CUST_00577,LOW_RELIABILITY,0.55,4824.96,3849.37,UPI,9,FAILED,NETWORK_TIMEOUT,1
TXN_0005819,CUST_00577,LOW_RELIABILITY,0.55,4824.96,5228.04,UPI,8,FAILED,USER_ABANDONMENT,1
TXN_0005821,CUST_00577,LOW_RELIABILITY,0.55,4824.96,4065.63,UPI,0,FAILED,USER_ABANDONMENT,1
TXN_0005822,CUST_00577,LOW_RELIABILITY,0.55,4824.96,1140.24,UPI,7,FAILED,USER_ABANDONMENT,0
TXN_0005824,CUST_00577,LOW_RELIABILITY,0.55,4824.96,8631.55,UPI,16,FAILED,AUTHENTICATION_FAILURE,0
TXN_0005833,CUST_00579,MEDIUM_RELIABILITY,0.68,8868.27,7985.08,CARD,9,FAILED,INSUFFICIENT_FUNDS,2
TXN_0005837,CUST_00580,LOW_RELIABILITY,0.6,398.88,468.95,UPI,13,FAILED,NETWORK_TIMEOUT,0
TXN_0005839,CUST_00580,LOW_RELIABILITY,0.6,398.88,603.55,UPI,2,FAILED,NETWORK_TIMEOUT,1
TXN_0005841,CUST_00580,LOW_RELIABILITY,0.6,398.88,190.22,CARD,1,FAILED,INSUFFICIENT_FUNDS,1
TXN_0005842,CUST_00580,LOW_RELIABILITY,0.6,398.88,343.82,CARD,3,FAILED,INSUFFICIENT_FUNDS,0
TXN_0005844,CUST_00580,LOW_RELIABILITY,0.6,398.88,105.98,CARD,0,FAILED,TEMPORARY_BANK_ERROR,0
TXN_0005845,CUST_00580,LOW_RELIABILITY,0.6,398.88,620.44,NET_BANKING,1,FAILED,TEMPORARY_BANK_ERROR,1
TXN_0005875,CUST_00583,MEDIUM_RELIABILITY,0.69,8270.69,7190.42,WALLET,15,FAILED,TEMPORARY_BANK_ERROR,1
